publish_date,media_name,title,url,date,year,month,year_month,week,title_clean
2026-01-29,latimes.com,"Climate change, electric vehicles and Delta tunnel among the focuses of gubernatorial candidate forum",https://www.latimes.com/california/story/2026-01-29/climate-change-electric-vehicles-delta-tunnel-among-focuses-of-gubernatorial-candidate-forum,2026-01-29,2026,1,2026-01,2026-01-26/2026-02-01,"Climate change, electric vehicles and Delta tunnel among the focuses of gubernatorial candidate forum"
2026-01-29,reuters.com,Trafigura-backed alliance to invest $1 bln-plus in four African carbon projects,https://www.reuters.com/sustainability/climate-energy/trafigura-backed-alliance-invest-1-bln-plus-four-african-carbon-projects-2026-01-29/,2026-01-29,2026,1,2026-01,2026-01-26/2026-02-01,Trafigura-backed alliance to invest $1 bln-plus in four African carbon projects
2026-01-29,reuters.com,"Climate change, La Niña fuelled southern Africa's catastrophic floods",https://www.reuters.com/sustainability/cop/climate-change-la-nia-fuelled-southern-africas-catastrophic-floods-2026-01-29/,2026-01-29,2026,1,2026-01,2026-01-26/2026-02-01,"Climate change, La Niña fuelled southern Africa's catastrophic floods"
2026-01-29,cnn.com,The accidental climate scientist who uncovered an unexpected force of global warming,https://www.cnn.com/2026/01/29/science/climate-crisis-crafoord-prize-veerabhadran-ramanathan,2026-01-29,2026,1,2026-01,2026-01-26/2026-02-01,The accidental climate scientist who uncovered an unexpected force of global warming
2026-01-29,abcnews.go.com,"Climate change worsened rains, floods which killed dozens in southern Africa: Study",https://abcnews.go.com/International/wireStory/climate-change-worsened-rains-floods-killed-dozens-southern-129661000,2026-01-29,2026,1,2026-01,2026-01-26/2026-02-01,"Climate change worsened rains, floods which killed dozens in southern Africa: Study"
2026-01-29,newsday.com,"Climate change worsened rains and floods which killed dozens in southern Africa, study shows",https://www.newsday.com/news/nation/southern-africa-floods-climate-change-disaster-c84472,2026-01-29,2026,1,2026-01,2026-01-26/2026-02-01,"Climate change worsened rains and floods which killed dozens in southern Africa, study shows"
2026-01-29,inquirer.com,"Climate change worsened rains and floods which killed dozens in southern Africa, study shows",https://www.inquirer.com/wires/ap/climate-change-worsened-rains-floods-which-killed-dozens-southern-africa-study-shows-20260129.html,2026-01-29,2026,1,2026-01,2026-01-26/2026-02-01,"Climate change worsened rains and floods which killed dozens in southern Africa, study shows"
2026-01-28,seattletimes.com,"Climate change worsened rains and floods which killed dozens in southern Africa, study shows",https://www.seattletimes.com/nation-world/climate-change-worsened-rains-and-floods-which-killed-dozens-in-southern-africa-study-shows/,2026-01-28,2026,1,2026-01,2026-01-26/2026-02-01,"Climate change worsened rains and floods which killed dozens in southern Africa, study shows"
2026-01-28,thedailybeast.com,Mario Carbone’s No-Nonsense Guide to Las Vegas,https://www.thedailybeast.com/mario-carbones-no-nonsense-guide-to-las-vegas/,2026-01-28,2026,1,2026-01,2026-01-26/2026-02-01,Mario Carbone’s No-Nonsense Guide to Las Vegas
2026-01-28,dailysignal.com,"Who's Funding COPAL, a Group on the 'Front Lines of Anti-ICE Operations'?",https://www.dailysignal.com/2026/01/28/whos-funding-copal-group-front-lines-anti-ice-operations/,2026-01-28,2026,1,2026-01,2026-01-26/2026-02-01,"Who's Funding COPAL, a Group on the 'Front Lines of Anti-ICE Operations'?"
2026-01-28,dailycaller.com,Greenies And Democrats At Each Other's Throats As Climate Change Talking Point Evaporates,https://dailycaller.com/2026/01/28/greenies-democrat-climate-change-affordability-civil-war-internal-conflict-massachusetts/,2026-01-28,2026,1,2026-01,2026-01-26/2026-02-01,Greenies And Democrats At Each Other's Throats As Climate Change Talking Point Evaporates
2026-01-28,latimes.com,Dutch government is ordered to protect residents on Caribbean island of Bonaire from climate change,https://www.latimes.com/world-nation/story/2026-01-28/dutch-government-is-ordered-to-protect-residents-on-caribbean-island-of-bonaire-from-climate-change,2026-01-28,2026,1,2026-01,2026-01-26/2026-02-01,Dutch government is ordered to protect residents on Caribbean island of Bonaire from climate change
2026-01-28,abcnews.go.com,Dutch government is ordered to protect residents on Caribbean island of Bonaire from climate change,https://abcnews.go.com/Business/wireStory/dutch-government-ordered-protect-residents-caribbean-island-bonaire-129632455,2026-01-28,2026,1,2026-01,2026-01-26/2026-02-01,Dutch government is ordered to protect residents on Caribbean island of Bonaire from climate change
2026-01-28,theconversation.com,Fossil fuels are doomed – and Trump can’t save them,https://theconversation.com/fossil-fuels-are-doomed-and-trump-cant-save-them-273798,2026-01-28,2026,1,2026-01,2026-01-26/2026-02-01,Fossil fuels are doomed – and Trump can’t save them
2026-01-28,billboard.com,Ice-T Explains Changing ‘Cop Killer’ Lyrics to ‘ICE Killer’ to Fit Current Political Climate: ‘We’re Headed in Some Very Ugly Terrain’,https://www.billboard.com/music/rb-hip-hop/ice-t-cop-killer-ice-killer-2026-1236165805/,2026-01-28,2026,1,2026-01,2026-01-26/2026-02-01,Ice-T Explains Changing ‘Cop Killer’ Lyrics to ‘ICE Killer’ to Fit Current Political Climate: ‘We’re Headed in Some Very Ugly Terrain’
2026-01-28,chicagotribune.com,Indiana Senate amends carbon sequestration bill,https://www.chicagotribune.com/2026/01/28/indiana-senate-amends-carbon-sequestration-bill/,2026-01-28,2026,1,2026-01,2026-01-26/2026-02-01,Indiana Senate amends carbon sequestration bill
2026-01-28,npr.org,Inside the U.S. reversal on climate change action,https://www.npr.org/2026/01/28/nx-s1-5691671/inside-the-u-s-reversal-on-climate-change-action,2026-01-28,2026,1,2026-01,2026-01-26/2026-02-01,Inside the U.S. reversal on climate change action
2026-01-28,theguardian.com,It’s getting hotter thanks to climate change. Seriously though what will it take?,https://www.theguardian.com/commentisfree/picture/2026/jan/28/its-getting-hotter-thanks-to-climate-change-seriously-though-what-will-it-take,2026-01-28,2026,1,2026-01,2026-01-26/2026-02-01,It’s getting hotter thanks to climate change. Seriously though what will it take?
2026-01-28,mongabay.com,World Bank carbon program risks further infringing upon rights of Indonesian Indigenous community (commentary),https://news.mongabay.com/2026/01/world-bank-carbon-program-risks-further-infringing-upon-rights-of-indonesian-indigenous-community-commentary/,2026-01-28,2026,1,2026-01,2026-01-26/2026-02-01,World Bank carbon program risks further infringing upon rights of Indonesian Indigenous community (commentary)
2026-01-28,reuters.com,Why more carbon polluters could face their day in court this year,https://www.reuters.com/sustainability/society-equity/why-more-carbon-polluters-could-face-their-day-court-this-year--ecmii-2026-01-28/,2026-01-28,2026,1,2026-01,2026-01-26/2026-02-01,Why more carbon polluters could face their day in court this year
2026-01-28,reuters.com,"Permitting reform dead unless Trump stops attacks on renewables, Democrat senator says",https://www.reuters.com/legal/litigation/permitting-reform-dead-unless-trump-stops-attacks-renewables-democrat-senator-2026-01-28/,2026-01-28,2026,1,2026-01,2026-01-26/2026-02-01,"Permitting reform dead unless Trump stops attacks on renewables, Democrat senator says"
2026-01-28,forbes.com,Food Is Fossil Fuel: The Dirty Energy Secret On Your Plate,https://www.forbes.com/sites/elenabou/2026/01/28/food-is-fossil-fuel-the-dirty-energy-secret-on-your-plate/,2026-01-28,2026,1,2026-01,2026-01-26/2026-02-01,Food Is Fossil Fuel: The Dirty Energy Secret On Your Plate
2026-01-28,bostonglobe.com,"‘Doomsday Clock’ moves closer to midnight over threats from nuclear weapons, climate change and AI",https://www.bostonglobe.com/2026/01/28/nation/doomsday-clock-moved-midnight-85-seconds/,2026-01-28,2026,1,2026-01,2026-01-26/2026-02-01,"‘Doomsday Clock’ moves closer to midnight over threats from nuclear weapons, climate change and AI"
2026-01-28,npr.org,Inside the Trump administration's effort to reverse climate change policies,https://www.npr.org/2026/01/28/nx-s1-5690358/inside-the-trump-administrations-effort-to-reverse-climate-change-policies,2026-01-28,2026,1,2026-01,2026-01-26/2026-02-01,Inside the Trump administration's effort to reverse climate change policies
2026-01-28,chicagotribune.com,Indiana Senate committee passes carbon sequestration bill,https://www.chicagotribune.com/2026/01/28/senate-environmental-committee-passes-carbon-sequestration-bill/,2026-01-28,2026,1,2026-01,2026-01-26/2026-02-01,Indiana Senate committee passes carbon sequestration bill
2026-01-28,inquirer.com,Dutch government is ordered to protect residents on Caribbean island of Bonaire from climate change,https://www.inquirer.com/wires/ap/dutch-government-is-ordered-protect-residents-caribbean-island-bonaire-climate-change-20260128.html,2026-01-28,2026,1,2026-01,2026-01-26/2026-02-01,Dutch government is ordered to protect residents on Caribbean island of Bonaire from climate change
2026-01-28,seattletimes.com,Dutch government is ordered to protect residents on Caribbean island of Bonaire from climate change,https://www.seattletimes.com/business/dutch-government-ordered-to-protect-residents-of-caribbean-island-of-bonaire-from-climate-change/?utm_source=RSS&utm_medium=Referral&utm_campaign=RSS_all,2026-01-28,2026,1,2026-01,2026-01-26/2026-02-01,Dutch government is ordered to protect residents on Caribbean island of Bonaire from climate change
2026-01-28,benzinga.com,"Biomass-to-Jet SAF Projects Position Renewable Hydrocarbons as the Future of Aviation Fuel - Brookfield Renewable (NYSE:BEP), DevvStream (NASDAQ:DEVS)",https://www.benzinga.com/pressreleases/26/01/n50188165/biomass-to-jet-saf-projects-position-renewable-hydrocarbons-as-the-future-of-aviation-fuel?utm_source=benzinga_taxonomy&utm_medium=rss_feed_free&utm_content=taxonomy_rss&utm_campaign=channel,2026-01-28,2026,1,2026-01,2026-01-26/2026-02-01,"Biomass-to-Jet SAF Projects Position Renewable Hydrocarbons as the Future of Aviation Fuel - Brookfield Renewable (NYSE:BEP), DevvStream (NASDAQ:DEVS)"
2026-01-28,reuters.com,The Netherlands must do more to mitigate effects of climate change on Bonaire,https://www.reuters.com/sustainability/cop/netherlands-must-do-more-mitigate-effects-climate-change-bonaire-court-2026-01-28/,2026-01-28,2026,1,2026-01,2026-01-26/2026-02-01,The Netherlands must do more to mitigate effects of climate change on Bonaire
2026-01-28,inquirer.com,Dutch court orders government to draw up plan to protect residents on Caribbean island of Bonaire from climate change,https://www.inquirer.com/wires/ap/dutch-court-orders-government-draw-up-plan-protect-residents-caribbean-island-bonaire-climate-change-20260128.html,2026-01-28,2026,1,2026-01,2026-01-26/2026-02-01,Dutch court orders government to draw up plan to protect residents on Caribbean island of Bonaire from climate change
2026-01-28,abcnews.go.com,Dutch court to rule on climate change case brought by Caribbean islanders,https://abcnews.go.com/International/wireStory/dutch-court-rule-climate-change-case-brought-caribbean-129628013,2026-01-28,2026,1,2026-01,2026-01-26/2026-02-01,Dutch court to rule on climate change case brought by Caribbean islanders
2026-01-28,inquirer.com,Dutch court to rule on climate change case brought by Caribbean islanders,https://www.inquirer.com/wires/ap/dutch-court-rule-climate-change-case-brought-by-caribbean-islanders-20260128.html,2026-01-28,2026,1,2026-01,2026-01-26/2026-02-01,Dutch court to rule on climate change case brought by Caribbean islanders
2026-01-28,newsday.com,Dutch court to rule on climate change case brought by Caribbean islanders,https://www.newsday.com/news/nation/climate-bonaire-netherlands-court-greenpeace-caribbean-island-u54390,2026-01-28,2026,1,2026-01,2026-01-26/2026-02-01,Dutch court to rule on climate change case brought by Caribbean islanders
2026-01-27,bloomberg.com,Carney’s China EV Deal Cheered by California’s Clean Air Cop,https://www.bloomberg.com/news/articles/2026-01-27/carney-s-china-ev-deal-cheered-by-california-s-clean-air-cop,2026-01-27,2026,1,2026-01,2026-01-26/2026-02-01,Carney’s China EV Deal Cheered by California’s Clean Air Cop
2026-01-27,nbcnews.com,"'Doomsday Clock' moves closer to midnight over threats from nuclear weapons, climate change and AI",https://www.nbcnews.com/science/science-news/doomsday-clock-even-closer-midnight-rcna256211,2026-01-27,2026,1,2026-01,2026-01-26/2026-02-01,"'Doomsday Clock' moves closer to midnight over threats from nuclear weapons, climate change and AI"
2026-01-27,forbes.com,Why Global Warming Can Bring More Heat And More Cold,https://www.forbes.com/sites/bobeccles/2026/01/27/why-global-warming-can-bring-more-heat-and-more-cold/,2026-01-27,2026,1,2026-01,2026-01-26/2026-02-01,Why Global Warming Can Bring More Heat And More Cold
2026-01-27,pbs.org,"'Doomsday Clock' ticks closer to midnight amid threats from AI, climate change and nuclear war",https://www.pbs.org/newshour/world/doomsday-clock-ticks-closer-to-midnight-amid-threats-from-ai-climate-change-and-nuclear-war,2026-01-27,2026,1,2026-01,2026-01-26/2026-02-01,"'Doomsday Clock' ticks closer to midnight amid threats from AI, climate change and nuclear war"
2026-01-27,arkansasonline.com,"FACT FOCUS: As cold hits, Trump asks, where’s global warming? Scientists say it’s still here",https://www.arkansasonline.com/news/2026/jan/27/fact-focus-as-cold-hits-trump-asks-wheres-global/,2026-01-27,2026,1,2026-01,2026-01-26/2026-02-01,"FACT FOCUS: As cold hits, Trump asks, where’s global warming? Scientists say it’s still here"
